ax,ay,az,gx,gy,gz,timestamp
0.014911778523786591,-0.19325483510673971,9.91149007805265,-0.0028544973453205093,-0.0014597325841190618,0.008026103745882496,0.0
-0.11617584714035795,0.013812373947423073,9.754185928060725,0.01670328679281071,0.013351076998412608,0.005720564376995172,0.01
-0.008431572178093089,0.11041754096601562,9.964201818749418,-0.00654227078162634,0.0038039858634596134,0.010660193876697642,0.02
-0.13416847883002167,0.1316377801199587,9.886714557174038,-0.010156835050601063,0.007215510011310911,0.021295502018496445,0.03
0.052340724686399165,0.0747632654370791,9.664472699113041,0.007326817770685968,-0.0013504128280264311,-0.012390424323372302,0.04
-0.037896220912426226,0.02088396004801971,9.747289071809506,-0.015044044255908296,-5.806854709665286e-05,-0.009366577076323141,0.05
0.09316701657177774,0.007255565291073993,9.829848943679515,0.002589244441865733,0.014183413181115235,0.006176573571209305,0.06
-0.045062467483474096,-0.14920312938102195,9.878107591005154,0.012481776034220064,-0.014198259594067853,-0.008766527005194953,0.07
-0.04117083997211084,-0.1568948661848632,9.777311752818319,0.0054121313351333305,-0.004767618423576983,-0.017716477312591,0.08
0.012095319780313148,0.1078244589034259,9.708284941239583,-0.006856680715743833,-0.0006138573004709735,0.01067010243543547,0.09
-0.02162691494740393,-0.06771446750750958,9.68913754346257,-0.0016516371898189354,-0.009710758043972237,0.0009066740850944277,0.1
0.035669275776557444,0.18275738361078187,9.924186788055591,0.0030919028776132174,0.01009915508674018,0.02130901744915305,0.11
0.1377733919094149,-0.0732063834280387,9.895567018299001,-0.01270055977037523,7.960665448906323e-05,0.007553994863340527,0.12
-0.2530336496504497,-0.07635607200497224,9.8596591236088,0.0032318154572307085,7.534624352631997e-05,0.006156874001402104,0.13
0.1306006396631447,0.07407899669958244,9.746858699434055,-0.009284049231176348,-0.00048680611346218854,-0.0003805216603045533,0.14
0.015349104860154306,-0.06063746639500675,9.815343856907567,-0.010252381281818289,-0.0009086542245590263,-0.012183273000330144,0.15
-0.006752070140619307,-0.04715312182468607,9.861088281003234,-0.008829922990977212,0.0008200530227955264,-0.016990514638699602,0.16
0.06621671487198565,-0.019576844324686718,9.938840638761164,0.018647284129332177,-0.0006778044741272434,-0.01147609727964332,0.17
0.14002403216930603,-0.032345215993848805,9.918834540480187,0.008800967934305529,-0.005564603999911762,-0.002755246817502975,0.18
-0.25248876669616793,0.017007534360990305,9.73112418813041,0.01981745582971701,-0.0061446328214920225,-0.0020002154425803236,0.19
-0.10077917380019848,0.023065696166439525,9.60556798653948,-0.014468346848753783,0.019171257186423284,0.002528623130904375,0.2
0.008165666839703286,0.010808322789825027,9.808781980471426,-0.01054352110570393,-0.014844597608480503,0.0009583085567308071,0.21
0.00959283602467844,0.03984868138987867,9.843394886381317,-0.0024683782805950466,0.002134118975108664,-0.0059206595825103845,0.22
0.056089712121925234,-0.021263956084231296,9.846775112318737,0.014010469743929686,-0.004186741776919602,0.010921668772424897,0.23
-0.12196687956260742,-0.1540897228573162,9.901580259527266,0.008246431996321272,-0.006444079060222019,0.005245455298402155,0.24
-0.04928405569807939,-0.05717287612976532,9.800547660893148,0.016415252605419366,0.009919973019289919,0.007588527584064545,0.25
-0.006854222116421294,-0.07113992357355668,9.692822691747141,-0.007577850149691548,0.003359186968000901,0.020686892062313174,0.26
-0.2414372510868047,0.09406080037867204,9.77093878410447,0.010701620428113122,-0.004658692444600579,-0.002271492121478519,0.27
0.06751667905330398,-0.1944819708329312,9.754982486725101,-0.00549865395936684,-0.03372387578490171,-0.001866614150751522,0.28
-0.01958101966530991,-0.06215852620370015,9.872871622626542,-0.005510240695496584,0.0014197949354367051,-0.021753468855304665,0.29
-0.12987379135764604,-0.12240330893796225,9.782029959994816,0.007053382576860848,-0.011968737285784415,-0.0002261580689817907,0.3
