ax,ay,az,gx,gy,gz,timestamp
-0.07223751899217959,0.04185316202565598,9.963886359262329,0.0019086580865384144,-0.01784649136068196,0.009106855131128376,0.0
-0.10258458235846127,-0.012072074192397426,9.932463182463206,0.00024300218770460357,-0.030071789025053117,0.0015830975928616828,0.01
0.21985003783873897,0.03377468452299034,9.665809448421049,-0.0101383101363615,-0.009602712239824757,-0.007170416644323306,0.02
0.06254140697215323,-0.15243536969331214,9.666679474707173,-0.01152589317753222,0.01647678682610383,0.014735912905007609,0.03
-0.07820068367619064,0.0931859781240976,9.781837622952347,0.01122628783205503,0.0013690491937224148,0.008260173898917618,0.04
-0.031924582233074095,0.08554606385546082,9.71867963854119,0.0027199137929053295,-0.006409049723186546,-0.014836105539091995,0.05
0.017606996666028978,0.1610084911853171,9.836103845041006,0.028409731519560676,-0.001861007889803343,-0.0007850976936811862,0.06
-0.08888233433544501,-0.003323375961670103,9.783516328889997,-0.004940145639789822,-0.013944310838173293,-0.01152953601552513,0.07
0.017825159884162237,-0.1832772261196993,9.80005098211876,-0.014695478283457445,-0.007521675756485141,0.010914919914594185,0.08
0.0001381924906263569,0.027264202016468054,9.806184857677744,0.001035910924102175,0.00018676679672689552,-0.0030249373711118983,0.09
0.03552007246724278,0.08129249378520383,9.831121009005528,0.0156870230849899,0.00305427802918411,0.019420656888891996,0.1
-0.07896862905421621,-0.04745728454642975,9.83558784749689,-0.0030254386910886734,0.02420578973824014,0.005214367095735332,0.11
-0.05361828097932652,-0.05150966327253334,9.716505097964822,0.005554644339027236,0.0016806449268170697,-0.002754525582793702,0.12
0.1256701344333346,0.016508067238412836,9.838261687165632,0.0020030742046003923,-0.0068812179912568616,0.00620445557935912,0.13
-0.047826302279897655,-0.28902066817343547,9.923724864150836,0.012133195618766936,0.006934672383384339,-0.006716558787512704,0.14
-0.08930957284743438,-0.06703900596898901,9.851665746800021,0.008096208093136648,-0.000715653606207513,-0.03239066822906331,0.15
0.022132003691750144,0.09566732234840325,9.863676078413492,-0.0009256774099653903,-0.002789744031628225,-0.0022276613648476383,0.16
0.041523668596423355,-0.24350884165699127,9.64479556231465,-0.000979173709704543,0.00637857368622658,-0.0010427942784674528,0.17
0.11256059959960277,-0.03004897660237854,9.949643266622708,0.002160536450078866,-0.014463458793186173,0.006087269363373976,0.18
-0.1034791435518092,-0.10104227267440793,9.640750868098902,-0.00380843589478093,-0.007676860256139572,0.0017056129549013774,0.19
-0.03825628419382476,0.027943776180031684,9.777274018976824,0.0029068397871422577,-0.009190418180696519,-0.00347813407672533,0.2
0.09308517288001969,-0.19713060064638066,9.801655468859387,0.0004943621716755536,0.010895527378104546,0.003662165379705829,0.21
-0.04255245225883139,0.04785806087905414,9.831073188600817,0.001415364920269879,0.004367553429355375,-0.006877698117518525,0.22
-0.23487324702259937,-0.07994579066523454,9.607906003980247,0.01705149889838561,0.016023567666862592,0.014590004918122908,0.23
-0.12770258492972208,-0.09496685589948556,9.974349479612211,-0.019931735260956252,-0.02210542609575759,-0.013249125650224444,0.24
-0.05323746166428557,0.045557376792242026,9.854681789932156,-0.009760545790478336,0.0026578531033372922,-0.0068140800521621836,0.25
0.06092184328464273,0.038196449493186624,9.850739290972944,0.007721571236447087,-0.0017894407061902727,-0.007563785627157696,0.26
0.06864218233405447,-0.010774104231011022,9.68863427553804,-0.003741016611385161,-0.0028553868845078425,-0.004382253911288563,0.27
0.046067214841525275,-0.14138917055316688,9.769752916986286,-0.002698380740579014,0.011990776487587385,0.004418942415512258,0.28
0.06753957393141458,0.010429196646704587,9.688635415985543,0.02605627149805963,0.024165285718022372,0.0020622491004240098,0.29
-0.07977561277919351,-0.05657422840910247,9.839168130482875,-0.002924985459625454,-0.02048070941299709,-0.006816003011029324,0.3
-0.05268796758998201,0.12250533012771699,9.77796203912148,0.002392266408901975,-0.01711394743751595,0.005183050664418863,0.31
-0.03425018733717896,-0.19903185472518053,9.75259279791765,-0.005014805006981205,-0.001973112912031753,-0.015433111627085728,0.32
-0.15142491588793683,0.24183498042661886,10.015098960445743,-0.006901210017650217,0.002986125979902106,-0.0032140254154841463,0.33
-0.1566268260243578,-0.008763803455853272,10.064566684135084,0.013177127566431338,0.009534695435076705,-0.01972608135175063,0.34
0.10148825954346258,0.10396862551350249,9.69290447867198,-0.007894088487679512,0.0002927801489543309,-4.421269324198195e-07,0.35000000000000003
-0.13143488789122323,0.06920005488333919,9.627176584522692,-0.013657039126631321,0.006446592288893933,0.00595801561574535,0.36
0.1316044331951864,0.029699378394847077,9.745007897556713,0.0045948813232423065,0.0009639245555206806,-0.015569713290205317,0.37
-0.022127961331484407,-0.053612423263965196,9.67929783783954,-0.0025970583947092776,-0.0014738780845762567,0.015038384406827207,0.38
0.009290009082061105,-0.021553644549140757,9.770691773250592,-0.01610456280031234,-0.016865085941582116,-0.004780875366096525,0.39
-0.04175467697401252,0.1825190920509878,9.801608490958447,-0.0038560756874252344,-0.0017122860049147918,-0.0005217416904782944,0.4
