px,py,pz,timestamp
-0.1348541288872601,-0.22929842455815003,-0.0009385615240504793,0.0
-0.3685694691744635,-0.32648241643226256,-0.8101450605001213,0.01
-0.5370857892392477,-1.4996356382229912,0.08956374697418852,0.02
0.035580953416326,0.1813191045155567,-0.07063719045553243,0.03
-1.2699792289288627,0.1519941208534237,-0.2415038542565271,0.04
-0.7417712734644595,-0.7663549776810856,-0.7668267057212346,0.05
-0.9183719287023776,1.3189617127505233,1.0611792390173969,0.06
-0.061433016423772566,-2.1446666612679954,0.7374401607755294,0.07
-1.014039353330295,-0.48708690254090803,-0.19616503837196672,0.08
-2.3822385826190353,1.150516238180275,1.1881180478564768,0.09
-0.3525428965416103,1.2619459491348666,-0.38144995165001655,0.1
-0.13164446098189925,0.46000823096269555,1.7885608873774284,0.11
-0.45069017239406617,-1.1443095693005905,-1.2038762929952664,0.12
1.560280513539097,1.201966445719188,-1.8097469713548147,0.13
-0.265480868046508,0.027348016264408456,-0.8597049016100726,0.14
-0.60476525613657,0.5889219137460061,0.09999355223611885,0.15
0.10146484362173601,1.7506841127375738,-0.5690192570422085,0.16
-0.47743061437004203,-0.3314347971141406,0.7462384143294924,0.17
-0.5531695857596705,-0.20382485560828162,-2.01565257015513,0.18
1.4899411008335444,-0.476925600414008,-1.5286716112127887,0.19
0.3397047084130099,0.290323648269592,1.3459340317447197,0.2
0.11424809679901751,1.389373828303027,1.0577440714648294,0.21
-0.49013237417453576,-0.4283839325419264,-1.2187092198426925,0.22
-0.3557414851050377,0.728605074717563,-0.4003685243282418,0.23
-1.2100676288546308,1.916980541185752,1.9061187329596643,0.24
0.4245591060923523,-0.06776356018334935,-1.854603711221232,0.25
-1.2298624772274187,2.7130052870036643,1.3025147996585629,0.26
0.7672795733670974,0.7055547552084419,0.8606888484734772,0.27
-0.431991706800298,-0.38327064792492144,0.06665240381581933,0.28
-0.12306152135646332,0.18799269946078148,-1.5727395969156097,0.29
0.31954695023351976,-0.963272024577486,-1.1479980780564027,0.3
-0.5920426953481435,0.6845629844021913,-0.06549912661112096,0.31
0.5150690961102328,-0.3665645609545213,-1.1677991137908976,0.32
0.6954172868384684,0.0009997875125896001,0.07026191782570114,0.33
1.2041470235583314,-0.5586303362285701,1.3326147263171606,0.34
-0.5424479125584456,-0.3604844248868019,0.9575345951111739,0.35000000000000003
0.25488246015797966,1.2138233570116967,-0.5171048192950058,0.36
-1.2361077535512266,1.3913039147438682,-0.06634986495801615,0.37
0.4625101161962596,-1.4094302347259424,-0.7971573875687431,0.38
0.3906963041584884,0.039381566090810914,-0.8362143528128482,0.39
-0.9281829954011519,1.0081939741402077,-0.28632176332016485,0.4
0.34840670755364894,0.9147780968055554,0.27037335393481204,0.41000000000000003
0.4029758457402971,-0.44891393628316195,-1.1119878746417673,0.42
0.36582824145590515,0.21487413905405525,-1.3765003647010858,0.43
-0.12047118507357915,-0.5021378290219309,1.2440870081967443,0.44
1.3141501668328264,-1.0281284769522856,-0.9456895252058475,0.45
-0.5449224786238015,0.02645491127788212,0.9633112336389492,0.46
-0.49533526467973965,-1.3607324170034782,-1.3979923249625044,0.47000000000000003
-1.2949871669819886,0.25732359139249505,0.06778777544531073,0.48
-0.34364147088333136,-0.441526399535807,0.350111462845312,0.49
0.09827869768939398,-0.028763137730604838,-1.3135834259415697,0.5
-0.6698936950987053,-0.6064705938003395,1.5437967363776062,0.51
2.2323312816386793,-1.1364586319171555,-0.0759968625552204,0.52
0.3750520561506832,0.005077994290560177,-1.2238562559509927,0.53
-1.0086841060950014,-0.7774577252338988,-1.4126264017458687,0.54
0.18423046555510636,0.5800310951442452,-0.4294833284199336,0.55
-1.3934990695525253,1.5853301723699122,-0.43104002274802217,0.56
1.4390490999792738,-0.06139511339341665,0.6688515078689088,0.5700000000000001
0.5181281597190716,-0.9072337547771617,0.15376779382776617,0.58
1.5602831829759842,-0.6195734797632735,0.8621156362858274,0.59
-1.2308637598046874,-0.04068375734075101,0.8509108753254131,0.6
-0.24000085997820841,-1.4052257854882226,0.7124791641220566,0.61
-1.7151449239148173,1.217459769552092,-0.2951767767703988,0.62
