ax,ay,az,gx,gy,gz,timestamp
0.005577469695611827,0.08684343427680727,9.847815921078945,0.0015904373559519314,0.006072254096296952,0.005129187167364257,0.0
0.019263701736264436,0.05213152871893892,9.8791588131876,0.004865838689801742,0.009121394229599424,-0.006173966554055377,0.01
0.19400867735178182,0.04432591153633836,9.715940969933731,-0.026236719415168922,-0.022723374129347333,-0.006748421550029186,0.02
-0.10209227697948489,-0.051927218695245775,9.887540653974346,0.011012707680256403,-0.004900649669969129,-0.002825391951042992,0.03
-0.03341048640826454,-0.03258524825533497,9.791682133116254,-0.006046277350297518,0.017767261321247826,-0.004639703015449157,0.04
-0.03165095734092687,0.029646888928873256,9.665072101866008,0.009293845185004182,-0.014981935675574216,0.007275724453456078,0.05
0.027725973524491934,-0.04893654409353229,9.837994244002056,0.002406846495099,0.016388406598424925,0.005087784859694509,0.06
-0.01650418498522233,0.010395181753047723,9.909726348110018,-0.014365858960612415,0.01748938292871542,-0.005097708389987573,0.07
-0.010852202111554356,-0.079921114519918,9.841183454384481,0.0004147197196109337,-0.014055071346572712,-0.0101557522878662,0.08
0.04323864536550568,0.03871131079694341,9.863093896775915,-0.0019231727612031167,0.0005053448637860256,0.0021899880356540317,0.09
0.10391840966776933,0.0042122628755354025,9.917373057106735,-0.0030390147944030412,-0.0018426366520073098,0.015158654532133265,0.1
0.08438756630851194,0.036636949006404955,9.864820272603641,-0.005277666167235802,-0.004715438949330672,-0.005545427201222412,0.11
0.09520115536439035,-0.06371038643948544,9.790188693705261,0.0122479241354638,-0.016638328104197127,-0.004521631174468609,0.12
0.09922821806634294,0.07922747877515919,9.680270659449338,-0.0038420165233825146,-0.00021196502995091842,-0.003221352868027297,0.13
-0.052692562322253014,0.011841143603539231,9.835143269483169,0.013198849002592633,-0.001059137939110521,0.018481894838036094,0.14
-0.00988718301141702,-0.08728912602314304,9.620809145822342,0.0075816720009987005,-0.0017059973762675576,0.006931237528042524,0.15
